url,desktop_response_time,mobile_response_time,desktop_http_status,mobile_http_status,desktop_title,mobile_title,desktop_description,mobile_description,is_mobile_friendly,title_similarity,description_similarity,response_time_difference
https://twitter.com/intent/tweet?text=Productivity%20hacks%20for%20teens%20-%20Easy%20habits%20to%20upgrade%20your%20life%F0%9F%8E%AF&url=https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,1.1467885971069336,1.234886646270752,200,200,,,,,True,0.0,0.0,0.08809804916381836
https://fampay.in/blog/page/2/,0.4328203201293945,0.5116467475891113,200,200,UnRead by FamPay (Page 2),UnRead by FamPay (Page 2),,,True,1.0,0.0,0.07882642745971685
https://fampay.in/blog/page/3/,0.3291537761688232,0.3383510112762451,200,200,UnRead by FamPay (Page 3),UnRead by FamPay (Page 3),,,True,1.0,0.0,0.00919723510742193
https://www.instagram.com/fampay.in/,0.7159960269927979,1.1475372314453125,200,200,Instagram, (@fampay.in) on Instagram,,"5 Followers, 0 Posts - Discover Instagram photos and videos from  (@fampay.in)",True,0.34615384615384615,0.0,0.43154120445251465
https://www.linkedin.com/company/fampay/,0.7313330173492432,0.5859053134918213,999,999,,,,,False,0.0,0.0,0.14542770385742188
https://www.instagram.com/lifeatfam/,0.7513730525970459,1.2050321102142334,200,200,Instagram,Life at Fam (@lifeatfam) | Instagram,,"784 Followers, 124 Posts - Culture | Startup | Life @fam.india",True,0.25,0.0,0.4536590576171875
https://www.instagram.com/designatfampay/,0.9242753982543944,0.9484803676605223,200,200,Instagram,Instagram,,,True,1.0,0.0,0.02420496940612793
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/13-boredom-busters-for-teens/,0.60843825340271,0.997868537902832,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.38943028450012207
https://twitter.com/intent/tweet?text=13%20Things%20to%20do%20when%20you're%20bored%20-%20Boredom%20busters%20for%20teens%20%F0%9F%A4%B3&url=https://fampay.in/blog/13-boredom-busters-for-teens/,1.2694942951202393,1.0768373012542725,200,200,,,,,True,0.0,0.0,0.1926569938659668
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,0.5898013114929199,0.9992899894714355,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.4094886779785156
https://twitter.com/intent/tweet?text=Social%20Commerce%20-%20Making%20Money%20just%20through%20Social%20Media!%20%F0%9F%92%B8&url=https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,1.191119909286499,1.061683177947998,200,200,,,,,True,0.0,0.0,0.12943673133850098
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,0.4681396484375,1.2014784812927246,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.7333388328552246
