reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
48977c21-a1a1-4051-b175-ca7b24b8f1a6,Rohitash Meena,https://play-lh.googleusercontent.com/a-/ACB-R5S-JG6egPeVAGwBdqP0zesW4ebqc1Dhy-su-jf4,nice,4,0,4.1.49,2023-04-24 10:11:17,,
ba8181d4-1302-4665-8a46-839c62287e36,Sohel momin,https://play-lh.googleusercontent.com/a/AGNmyxYCDyTn7LfpE_yTWxH9YhAtY854AWqGi8Vd-mS8=mo,Nice,4,0,4.1.49,2023-04-24 10:03:43,,
49ba1ac2-1c1c-475d-a254-1cc40b903f74,Kuldeep Kushwaha,https://play-lh.googleusercontent.com/a-/ACB-R5Rt1MfZ8MmagGXxAD70EOdEbeBCAIx3l4XNZj1czg,Nice app for translation,4,0,4.1.49,2023-04-24 10:02:00,,
17fddaff-7bc4-40e4-989f-15dd05d74883,Priyanka Darisi,https://play-lh.googleusercontent.com/a-/ACB-R5RpZTxugNr8uXap45fHNNe8GBlmQhuinHXvxQydcA,Good 👍👍👍👍,4,0,4.1.49,2023-04-24 09:52:55,,
d8b6a3bb-92cd-4bfd-a6c0-b4e646df951c,Shiva Kohli,https://play-lh.googleusercontent.com/a-/ACB-R5TrL3GwK4-tRdpO_SrPLDZyI_UvHHeK5I00Lh8ezQ,Good 👍,4,0,4.1.49,2023-04-24 09:37:46,,
4c3a1eca-5edc-4d33-b0b1-8bd44119fe08,-A- -K-,https://play-lh.googleusercontent.com/a-/ACB-R5R99_PKWQXUWrbjRRbgCkVuabZRzs0k3LZ9OOCGhg,Ok,4,0,4.1.49,2023-04-24 09:20:26,,
4b7a2188-efd0-4688-84f2-aaa29cbb9adc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice app,4,0,4.1.49,2023-04-24 09:12:32,,
fff6790e-4ef4-4235-ae98-efe030a74fbd,Ankita Patekari,https://play-lh.googleusercontent.com/a/AGNmyxYGrAPVyUSf3pdGdLLncVJkd-n8RGjyGwXFWj4q=mo,Good veer nice,4,0,,2023-04-24 08:53:22,,
6393d927-86e7-4045-a097-0daf19e4cdd5,marees kumar,https://play-lh.googleusercontent.com/a-/ACB-R5RNaJHnt5Dm7F-h4pCauIsd7Cj3vSgNnN0OOkxU4Q,This very useful post,4,0,4.1.49,2023-04-24 08:49:09,,
defbd0a6-317f-4223-b753-f2711ecf7157,Debashis Patra,https://play-lh.googleusercontent.com/a-/ACB-R5SXTzWRVqe0LPqnFgdrV0EGi9XOndGdFTVW3pJnzA,Nice,4,0,4.1.49,2023-04-24 08:47:29,,
24edb515-40af-4201-97e4-5d544b9d9ed2,Madhusudan Malik,https://play-lh.googleusercontent.com/a-/ACB-R5TwQXEgtiiKGyuRsi0l_MCpR81yxC1OTnxBooxqZg,Good,4,0,4.1.49,2023-04-24 08:40:00,,
a806de89-dca1-4f3c-9e5c-8ce2812f3122,Bharati Nirendra Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5S_V7FDyl39VohzDAeEh8oU4Lbvw-2A4ioALXN6BA,"मुझे इसका उपयोग करते हुए एक वर्ष से अधिक हो गया है, अभी तक मेरा एक भी ट्रांजेक्शन फेल नहीं हुआ है। मैने इससे लाइट बिल , fee payment, mobile recharge, जैसी और भी सुविधाओ का लाभ लिया है, मुझे कोई भी परेशानी नही हुई है। कभी-कभी ट्रांजेक्शन के लिए कोई जानकारी चाहिए तो आप रिलेटेड ट्रांजेक्शन को चुन कर अपने टिकट जेनरेट कर सकते हो, और शिकायत दर्ज करा सकते हो, 24 hours में उसका समाधान अक्सर मिल जाता है।",4,0,,2023-04-24 08:24:59,,
393dfa07-ff9a-4261-8a0e-3be48ac7ace4,Chevatti samson 5885,https://play-lh.googleusercontent.com/a/AGNmyxbDW6rCn6teY4-ImLnjQBqwy252BnvMztThYqg8=mo,Good,4,0,4.1.49,2023-04-24 08:15:38,,
0d4c0b88-13c5-4f20-a9c8-a4fc38038088,Krishna Vajire,https://play-lh.googleusercontent.com/a/AGNmyxazuSvUwErdbwDqpgsN42mvF01fIFV5ojq23k3v=mo,Good,4,0,,2023-04-24 08:12:18,,
31c52016-417f-46ee-932a-dd9d2d501bc5,Triveni Tanguturi,https://play-lh.googleusercontent.com/a-/ACB-R5TShogaeNQ_-TLWPT8iyu7g5eFtAXdGfuks9c96pw,Good,4,0,4.1.49,2023-04-24 08:01:09,,
5a102eb0-c0a8-4a72-a9d2-af447f36a621,Playerbanadesi,https://play-lh.googleusercontent.com/a-/ACB-R5RG_WjFkDvVc-da7PbbyQEn0mlg6jupm4Sz-myXhA,Easy to create account and do payment,4,0,4.1.49,2023-04-24 07:37:08,,
fcb84638-52ba-479e-a00d-4e6987aba3bd,AKASH FF,https://play-lh.googleusercontent.com/a-/ACB-R5TFB115dqtYtI1-J67np5fAW-xCAh1sEenb-gOG,Ok tha,4,0,4.1.49,2023-04-24 07:27:41,,
07a43afb-eb2b-4831-8bff-909b9ff88a96,MADHU Muragundla,https://play-lh.googleusercontent.com/a/AGNmyxYJPADgyOf-oipv7U9G43zHChqpboTja3e94Mts=mo,Good,4,0,4.1.49,2023-04-24 07:07:43,,
88920355-8a6d-45ba-b04e-fb7b88358b70,srinivas prasad,https://play-lh.googleusercontent.com/a-/ACB-R5R7gDL2oOfhah3yZIgXs_qGg31t3BXSNf3VJF5_nQ,Best,4,0,4.1.49,2023-04-24 00:02:24,,
0824cbdf-a954-4a2b-9d35-dd59357954c8,srinivas gaddam,https://play-lh.googleusercontent.com/a-/ACB-R5TM41ZzCE7_gOpQ-ec52xAnJyrG2vl7LoylYdp61g,really good App 👍,4,0,4.1.49,2023-04-23 23:57:38,,
456a09d7-b633-4865-825a-d0708bd283a3,anand kashyap,https://play-lh.googleusercontent.com/a-/ACB-R5TfLPg0ht3M5mQjC162AQid3cj2ZWm0Y-57yjoF,Good,4,0,4.1.40,2023-04-23 23:54:52,,
56ef9c06-fc5c-40bc-b9c1-a1d743513d31,DK Roy,https://play-lh.googleusercontent.com/a-/ACB-R5RUTh-0Xqq8dEoN2ab_lf76NW-jOv0xJkwcIe4-,Phonepe phonepe business donon ek hi apps mein ho,4,0,,2023-04-23 21:52:58,,
