reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
3868a980-f2c9-4e76-a83a-d1525ad5efbd,Boss Ji,https://play-lh.googleusercontent.com/a-/ACB-R5Q7A4AfhCAfmDpvVVVO58UoL38eff_Qc0Gij-rYew,App not supported all prepaid mobile recharge only supported bsnl,3,0,3.1.1,2023-04-24 11:35:45,,
1accef59-67c2-4c13-97e3-76086f389e56,SUBASH CHANDER SHARMA,https://play-lh.googleusercontent.com/a-/ACB-R5S2cVKWLUqxruPZWGSJ-ampgkb0V0gYdRh-uJ5oaGc,"Messaging update again and again ,when I update there is no update",3,0,3.1.1,2023-04-24 09:54:51,,
2f96ccd2-bf6c-456d-8e35-cda52bf30049,Raju Patani,https://play-lh.googleusercontent.com/a-/ACB-R5S_K3kaSeUmw4p822DuPVdzFdR5LpxrjzUdDGKh,Not add bob credit card to upi.bad xperience,3,0,3.1.1,2023-04-24 07:18:19,,
8e783150-cb27-4fb0-b52e-f16ccac915bc,Janardan Vishwakarma,https://play-lh.googleusercontent.com/a-/ACB-R5QWudRdVNGT4sfvOlZf9Nx5u2V7yVvhYOyel5jjwQ,Not working since last two months 😭😭 Unable to do any transaction Pl help,3,0,3.1.1,2023-04-23 19:30:59,,
8bdf3376-ef5f-4d92-8b88-a7ebfd135e24,anil kumar,https://play-lh.googleusercontent.com/a/AGNmyxZjpdhFd-kmRhlEBG_w-OwbN_Ms690y28iLxUIkjA=mo,When Sbi credit card launch on bhim upi,3,0,3.1.1,2023-04-23 16:15:04,,
dea5e263-4f73-45d4-a49f-53b816de3eac,Gaurav Sharma,https://play-lh.googleusercontent.com/a/AGNmyxbrWAmgf0_LgCpbaa26y8b1QfSjnLTJruev59Wm=mo,It has many bugs,3,0,3.1.1,2023-04-23 14:07:26,,
0d9dceb0-888d-444e-99be-87227e07656c,Hitarth Trivedi,https://play-lh.googleusercontent.com/a-/ACB-R5TrLJMTJgy888HCf10UUUOpBxkt-KADHkHbhGZKhg,"App is slow, add widget to directly scan QR for quick payment.",3,0,3.1.1,2023-04-22 23:41:16,,
cddc437a-19b5-4471-aba5-4e058ff08135,Gaurav Nawani,https://play-lh.googleusercontent.com/a-/ACB-R5TEWoWZQBlweJi41JJWfP--apVQiH6bvf4-xKVt7jg,"An that is to be used for digital payment is not working for 2 days, and it not just me in my family or known ones it's the same. Sad part is World now recognised UPI as best payment system. So 3 stars for failure of app. 😭",3,1,3.1.1,2023-04-22 09:18:56,,
2244aca7-da46-4d82-ba3c-d7d4e3dc5be3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bhim Lite is good initiative for low value transaction without pin but still improvement required, Bhim lite should be separate app, when we login app all account details already exposed Bhim Lite should be separate app where main account not visible Remain Best",3,0,3.1.1,2023-04-21 18:57:47,,
1e048b5c-d612-4f0a-9c2e-7ecdb5deab68,Prateek Maru,https://play-lh.googleusercontent.com/a-/ACB-R5RAPpgtS-tfELeNEOLHNNltEfCFHzIbLwQ1YfEo8Q,needed for make infrastructure more robust - NFC Tap & Pay Support - Give Rupay Debit Card Link With UPI,3,0,3.1.1,2023-04-21 09:42:03,,
7c3dba12-c92e-4ed7-93f6-6d1c36ee45ab,Sohan Singh Rawat,https://play-lh.googleusercontent.com/a/AGNmyxYGoz6rBHrAgNuOHrAbjyoQvIOI8Q5i2gawdo-V=mo,Very slow and irritating sometime,3,0,3.1.1,2023-04-21 08:38:15,,
bf940696-d952-460f-b17b-8436d6de7721,azhar ali,https://play-lh.googleusercontent.com/a-/ACB-R5TJL53pkqmU2DPV3cAijBkigVl2-Vd0-wt_NT5fBw,From 1 & half month this app having some issues it's not running or opening to transactions it's showing (some thing went wrong) while opening the app but not opening app. So what to do it's not opening since 2 & half month,3,0,3.1.1,2023-04-21 08:18:26,"Hi, apologies for the inconvenience. As we are constantly trying to improve the app, we request you to share the specific issues you've faced so that we can resolve them. Please feel free to share your feedback at https://www.bhimupi.org.in/get-touch or call on our customer care number 1800-120-1740. Warm Regards, Team BHIM.",2023-04-02 16:24:17
fc0dc367-9e60-43dc-be87-731ec88a97dd,siva kumaran,https://play-lh.googleusercontent.com/a-/ACB-R5RacLg_lg5FxU8g_CC0NLKeKJQVMl8uu33vMyqK0g,It will not work it says something went wrong.,3,0,3.1.1,2023-04-21 07:22:47,,
7de73d35-644f-4c82-b8ad-39638c39f58e,Vijai,https://play-lh.googleusercontent.com/a-/ACB-R5S1xXrLdtKJ3cZmS4X_fheq-2ouw8xNgyLgGP4dGQ,QR scanner is very slow in identifying upi. Sometimes it would take repeated scans for the payment.,3,0,3.1.1,2023-04-21 00:29:47,,
58ec103c-23e1-4811-98e2-4340610b20ef,Hars Srinet,https://play-lh.googleusercontent.com/a/AGNmyxYpbcIewkydiIHQqo4lXqegYcawLuBmCL81nWIS=mo,So Gd👍,3,0,,2023-04-21 00:22:16,,
0f5f0b50-85e5-4319-be77-7adcf6cd6c81,Dr Darshan Patel,https://play-lh.googleusercontent.com/a-/ACB-R5TB2ECACoEGWP0XiYYsScQCPi-F-AYQaAUadqXh,"Application is not opening since last 7 days even if I entered correct pin... Each time it show error.."" something went wrong""",3,1,3.1.1,2023-04-20 14:03:16,,
e7dfaa0f-e9fa-48d7-90ae-967b04fec4da,Deepak Ghai,https://play-lh.googleusercontent.com/a/AGNmyxYsjrZ0cJWKrLukCSR_fdeWQWw9vOetjDjJjXCR=mo,The app is not working properly for last 2 weeks now. Everytime it does mobile verification and later shows unknown error during passcode submission. Kindly fix it to revise my ratings,3,0,3.1.1,2023-04-20 13:40:04,,
a8d6208b-d993-4634-8fbc-fe62a85e6f14,swamy 8558,https://play-lh.googleusercontent.com/a/AGNmyxb84XPti8etbf088m6p054ANgkgem804fX3aGJO=mo,This application is not working properly login issues for 1 month,3,0,3.1.1,2023-04-20 09:19:22,,
d9c62c3d-bf6b-492e-9279-53719aae46d1,Sagar Rade,https://play-lh.googleusercontent.com/a/AGNmyxYhp3H-r3lhcte1dYdpQrMsO_9Mur9hvvlB6piJ=mo,"now days without any update app stops working ... it doesn't take 4 digit pin or fingerprint scan .., don't know what's going on...",3,0,3.1.1,2023-04-20 08:18:41,,
e9516ca3-2a35-4fda-881d-080183e4a18a,Rajkumar Narone,https://play-lh.googleusercontent.com/a-/ACB-R5ThYgdlEglx2aWRiIihgycMW-wa79wn19X83---kg,after updated app is not working. l can't login. horrible,3,0,,2023-04-19 06:27:01,,
5c915b2f-f9b6-47df-89dd-f6891e5e9593,Sumith Rajagopalan,https://play-lh.googleusercontent.com/a-/ACB-R5R20hMSJ7NdJN93mEXThTIv_3TQ_APp-XhLvLFTNVs,They need to improve their Bill Pay. Also just opening the app and opening scanner takes a long time if network is poor. Can't they do all the network hunger checks after QR scanning like Phonepe or GPay does?,3,1,3.1.1,2023-04-18 11:58:52,"Hi, apologies for the inconvenience. As we are constantly trying to improve the app, we request you to share the specific issues you've faced so that we can resolve them. Please feel free to share your feedback at https://www.bhimupi.org.in/get-touch or call on our customer care number 1800-120-1740. Warm Regards, Team BHIM.",2020-06-30 12:58:46
c4bdae41-d862-4279-9d0e-dda892ac515a,Govind Kumar,https://play-lh.googleusercontent.com/a/AGNmyxZppiQz-tl7UgEgXqnOCmnXQMx9dCXI1kfdgSte=mo,It's good,3,0,3.1.1,2023-04-18 00:14:06,,
a3cee47e-5f99-4a6d-b675-67554408d974,Vicky,https://play-lh.googleusercontent.com/a-/ACB-R5RzJYYUrJEmOUW9cnsLIAywafDG1NRPxNXwsULh,Can't register with the app,3,0,1.5,2023-04-17 19:48:33,,
361e5e2c-73ef-4b9e-a306-38e33b66923e,Vijesh K,https://play-lh.googleusercontent.com/a-/ACB-R5R9oLHYYyru1hiInW9issZlf7eqr6ZI1v6pj83Sig,With the latest update needing re registration of SIM. The app is unable to read SMS code and forever stuck in registration page. You might be losing lot of transactions due to this. Either allow users to manually add the code or read from SMS which are sometimes garbled.,3,0,3.1.1,2023-04-17 12:42:35,,
83e842c7-4630-4a32-b709-f686eed671ee,Raju Rajak,https://play-lh.googleusercontent.com/a/AGNmyxb_j4U0v4fTkaYR2rSaa5Cp2EFETDcQcIXLz8GP=mo,Op,3,0,,2023-04-16 10:53:40,,
6bf10155-84ab-417a-883f-95bc10a858a2,Imdad,https://play-lh.googleusercontent.com/a/AGNmyxan0GTrYqeteODxh2aklGZQaRXKJSskXgRMHueimw=mo,"PM has announced in March the merger of paynow app of singapore and upi like bhim, phonepe etc of india for transfer of money from India to Singapore and vice versa. When I tried to transfer the money to Singapore, the upi of india is not enabled. I am trying even today. The money transfer to these two countries by paynow and upi are really enabled or not?",3,0,,2023-04-15 23:54:35,,
466b4946-7d9e-4532-ae71-54d8a372fe9d,Prashant,https://play-lh.googleusercontent.com/a-/ACB-R5QvAsuyIUQDxo4tdmr6d3JVeHTbZhY25kz_ZudYcQ,add prepid recharges too,3,0,,2023-04-15 18:22:48,,
385b0630-6f8b-4912-9836-5d6f87ab816a,Harshit Jani,https://play-lh.googleusercontent.com/a-/ACB-R5QkeVaW_8pCXjsL3jKVt0sqjT5uYPupTGAdMw3b,Since last week I am unable to send money...though money can be recd...After adding transaction password it automatically starts again...tried many times uninstalled and reinstalled but same problem...,3,0,3.1.1,2023-04-15 12:57:03,,
